date,precip_mm,slr_m,oni_anom,precip_z,slr_z,oni_z,stress,obs_proxy
2004-07-01,96.7,-0.05,0.47,-0.07336370152565336,-1.2374949831702642,0.576099598651133,-0.21934672445802594,0.3920523382201792
2004-08-01,169.7,0.01,0.64,0.8017549928808075,-0.6524652298828229,0.7810518856431724,-0.4404066882766161,0.2930092556598703
2004-09-01,153.3,0.109,0.7,0.60515298482237,0.3128338630414557,0.8533879869344804,-0.03804873611185222,0.4809848071968363
2004-10-01,58.3,0.141,0.67,-0.5337001106380932,0.6248497314614244,0.8172199362888265,0.6177489620152392,0.7747793906966751
2004-11-01,17.5,0.112,0.66,-1.0228075453200605,0.3420853507058278,0.8051639194069418,0.775062161753167,0.8249316872872933
2004-12-01,9.6,-0.052,0.35,-1.1175121711530884,-1.2569959749465123,0.43142739606851704,0.26794277230629393,0.6308547725350069
2005-01-01,46.6,-0.003,0.64,-0.6739588602895397,-0.7792216764284351,0.7810518856431724,0.2594233043448738,0.626878025321167
2005-02-01,4.7,0.019,0.58,-1.176253015024207,-0.5647107668897066,0.7087157843518643,0.5604564343155644,0.7541580049439072
2005-03-01,79.7,-0.063,0.45,-0.27715846597647303,-1.3642514297158765,0.5519875648873638,-0.16029868294905364,0.4205301721067778
2005-04-01,47.7,-0.007,0.43,-0.6607721402368396,-0.8182236599809313,0.5278755311235944,0.1904940783488593,0.5941114121889098
2005-05-01,47.4,0.021,0.29,-0.6643685184330306,-0.5452097751134585,0.359091294777209,0.24043958563791956,0.6179554567611625
2005-06-01,279.5,0.042,0.11,2.11802941268669,-0.3404493614628539,0.14208299090328508,-1.1327329166015443,0.09402373708935322
2005-07-01,82.5,0.046,-0.06,-0.24359226947869103,-0.30144737791035786,-0.06286929608875427,0.01878806214848731,0.5093929258932756
