agency_cd,site_no,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,255042080163002,G  -3299A,GW,255042,0801630,25.8453745,-80.2747723,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830913,19830913,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,50,O,32500
USGS,255042080163003,G  -3299B,GW,255042,0801630,25.8453745,-80.2747723,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830913,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,90,O,32500
USGS,255042080163004,G  -3299C,GW,255042,0801630,25.8453745,-80.2747723,M,S,NAD27,NAD83,122,12,086,US,,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830913,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,160,O,32500
USGS,255042080163005,G  -3299D,GW,255042,0801630,25.8453745,-80.2747723,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,HIALEAH,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830912,19831031,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,200,O,32500
USGS,255043080113503,F  - 223,GW,255043,0801135,25.84565206,-80.1928253,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,48.9,,,459832500
USGS,255043080231001,G  -3298,GW,255043,0802310,25.84565259,-80.3858864,M,S,NAD27,NAD83,122,12,086,US,      S07 T53S  R40E  S,"HIALEAH SW, FL",  24000, 3,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830921,19831028,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,9,200,O,32500
USGS,255043080231002,G  -3298A,GW,255043,0802310,25.84565259,-80.3858864,M,S,NAD27,NAD83,122,12,086,US,      S07 T53S  R40E  S,"HIALEAH SW, FL",  24000, 3,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830922,19831027,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,9,30,O,32500
USGS,255043080231003,G  -3298B,GW,255043,0802310,25.84565259,-80.3858864,M,S,NAD27,NAD83,122,12,086,US,      S07 T53S  R40E  S,"HIALEAH SW, FL",  24000, 3,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830922,19831027,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,9,60,O,32500
USGS,255043080231004,G  -3298C,GW,255043,0802310,25.84565259,-80.3858864,M,S,NAD27,NAD83,122,12,086,US,      S07 T53S  R40E  S,"HIALEAH SW, FL",  24000, 3,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19830922,,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,9,120,O,32500
USGS,255044080145801,S  - 217,GW,255044,0801458,25.84592996,-80.24921609,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,90,,,459832500
USGS,255044080152001,S  - 218,GW,255044,0801520,25.84592998,-80.2553274,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,60,,,459832500
USGS,255045080123701,F  -  53,GW,255045,0801237,25.84620764,-80.21004809,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,110,,,459832500
USGS,255045080132301,F  -  79,GW,255045,0801323,25.84620767,-80.2228263,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,67.7,,,459832500
USGS,255046080125001,F  -  42,GW,255046,0801250,25.8464854,-80.2136593,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,87.2,,,459832500
USGS,255048080123701,F  -  61,GW,255048,0801237,25.84704094,-80.21004808,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,85.9,,,459832500
USGS,255054080180201,F  - 253,GW,255054,0801802,25.84870779,-80.3003286,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,47.3,,,459832500
USGS,255054080181701,F  - 254,GW,255054,0801817,25.8487078,-80.3044953,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,51.2,,,459832500
USGS,255054080231301,G  -3109,GW,255054,0802313,25.84870804,-80.3867197,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19760204,19760204,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,82,82,D,459832500
USGS,255055080113601,G  - 183,GW,255005,0801131,25.83509689,-80.1917142,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,, 11.78,U,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNYNN,,,,350,,,459832500
USGS,255055080113602,G  - 183A,GW,255005,0801131,25.83509689,-80.1917142,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,, 11.78,U,.01,NGVD29,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,11.8,,,459832500
USGS,255108080112101,G  -1356,GW,255108,0801121,25.85259625,-80.1889362,M,S,NAD27,NAD83,122,12,086,US,NWNWSES07 T53S  R42E  T,,, 5.00,M,5.,NGVD29,03090202,21,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19680101,,,,EST,Y,C,YYNYNNNN,,,,79,,,459832500
USGS,255109080120701,G  -3225,GW,255109,0801207,25.85287405,-80.2017145,M,S,NAD27,NAD83,122,12,086,US,NWNENWS12 T53S  R41E  T,MIAMI,  24000, 2.50,M,2.5,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19791106,19791114,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNS,U,111,,D,459804100
USGS,255116080120601,G  -3602,GW,255117.3,0801205.2,25.85480556,-80.2014444,M,S,NAD83,NAD83,122,12,086,US,SESESWS01 T53S  R41E  T,,, 5.2,R,0.1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950913,19960117,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,160,160,D,2080-00200
USGS,255119080133101,S  - 208,GW,255119,0801331,25.85565178,-80.2250486,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,55,,,459832500
USGS,255122080133201,F  -  85,GW,255040,0801332,25.84481884,-80.22532639,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,58.6,,,459832500
USGS,255123080135001,F  - 109,GW,255123,0801350,25.85676286,-80.2303265,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,51.4,,,459832500
USGS,255132080113401,S  - 425,GW,255132,0801134,25.85926268,-80.1925475,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,21,,,459832500
USGS,255134080110801,G  - 895,GW,255134,0801108,25.8598182,-80.18532499,M,U,NAD27,NAD83,122,12,086,US,SWNESES06 T53S  R41E  T,,, 10.00,M,5.,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19590101,,,,EST,Y,C,YYNYNNNN,,,,110,,,459832500
USGS,255140080150401,S  - 212,GW,255140,0801504,25.86148497,-80.2508827,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,58,,,459832500
USGS,255156080110701,G  -3300,GW,255156,0801107,25.86592909,-80.18504718,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831012,19831213,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,330,O,32500
USGS,255156080110702,G  -3300A,GW,255156,0801107,25.86592909,-80.18504718,M,S,NAD27,NAD83,122,12,086,US,,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831011,19831216,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,30,O,32500
USGS,255156080110704,G  -3300C,GW,255156,0801107,25.86592909,-80.18504718,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831013,19831216,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,100,O,32500
USGS,255156080110705,G  -3300D,GW,255156,0801107,25.86592909,-80.18504718,M,S,NAD27,NAD83,122,12,086,US,      S   T     R,MIAMI,  24000,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19831013,19831013,,,EST,Y,C,YYNNNNNN,N400BISCYN,112BSCNN,U,9,60,O,32500
USGS,255157080171501,F  - 248,GW,255205,0801700,25.86842925,-80.2831058,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,56.2,,,459832500
USGS,255200080145901,S  - 250,GW,255200,0801459,25.8670403,-80.2494938,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,57,,,459832500
USGS,255203080230801,G  - 270,GW,255203,0802308,25.86787399,-80.3853307,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,4.6,,,459832500
USGS,255210080231501,G  -3105,GW,255210,0802315,25.86981837,-80.3872752,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,67,,,459832500
USGS,255222080123001,G  -3224,GW,255222.3,0801230.1,25.8728611,-80.2083611,G,1,NAD83,NAD83,122,12,086,US,SWNWSWS36 T52S  R41E  T,MIAMI,  24000, 9.35,M,  1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19791113,,,,EST,Y,C,YYNNNYNN,N400BISCYN,112BSCNN,U,95.5,,D,2080-00200
USGS,255225080112401,F  - 228,GW,255225,0801124,25.87398436,-80.1897695,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,114,,,459832500
USGS,255228080155901,D  - 190,GW,255228,0801559,25.87481786,-80.26616088,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,51.7,,,459832500
USGS,255228080160001,D  - 191,GW,255228,0801600,25.87481787,-80.2664387,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,51.5,,,459832500
USGS,255229080155801,D  - 189,GW,255229,0801558,25.87509563,-80.2658831,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,53.2,,,459832500
USGS,255232080100801,S  - 297,GW,255232,0801008,25.87592868,-80.1686577,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,40,,,459832500
USGS,255234080105801,G  -1357,GW,255224,0801058,25.87370658,-80.182547,M,S,NAD27,NAD83,122,12,086,US,SENWSES31 T52S  R42E  T,,, 4.00,M,5.,NGVD29,03090202,21,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19680101,,,,EST,Y,C,YYNYNNNN,,,,75,,,459832500
USGS,255243080100801,S  - 301,GW,255243,0801008,25.87898413,-80.1686577,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,100,,,459832500
USGS,255246080121301,F  - 190,GW,255246,0801213,25.8798175,-80.20338109,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,100,,,459832500
USGS,255250080220201,G  -3168,GW,255250,0802202,25.880929,-80.3669969,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NYNNNNNN,,,,20,,,459832500
USGS,255250080220202,G  -3169,GW,255250,0802202,25.880929,-80.3669969,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NYNNNNNN,,,,20,,,459832500
USGS,255259080193001,S  - 933,GW,254400,0801940,25.73371203,-80.327552,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NYNNNNNN,,,,66,,,459832500
USGS,255300080215001,WELL GENERAL ELECROPLATING MIAMI FL,GW,255300,0802150,25.88370668,-80.3636634,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,255304080131601,S  -3131,GW,255307.0,0801313.6,25.88527778,-80.2204444,G,1,NAD83,NAD83,122,12,086,US,,,,,,,,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,U,YYYNNNNN,N400BISCYN,112BSCNN,U,60,,O,459832500
USGS,255307080130001,NORTH MIAMI WTP SPIGOT,GW,255307.1,0801259.7,25.88530556,-80.2165833,G,S,NAD83,NAD83,122,12,086,US,      S   T     R,,,,,,,03090206,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,20091008,,,EST,Y,C,,N400BISCYN,112BSCNN,U,,,,
USGS,255315080111501,F  - 279,GW,255317.79,0801114.66,25.888275,-80.1874056,S,H,NAD83,NAD83,122,12,086,US,SWSESES30 T52S  R42E  T,NORTH MIAMI,  24000, 7.5,L, .5,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,19391201,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,U,117,,S,2080-00200
USGS,255318080094801,S  - 298,GW,255318,0800948,25.88870598,-80.1631019,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,18,,,459832500
USGS,255324080111601,F  - 280,GW,255324,0801116,25.89037265,-80.1875472,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,137,,,459832500
USGS,255326080102001,F  - 274,GW,255326,0801020,25.89092815,-80.1719911,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,43.5,,,459832500
USGS,255333080101401,S  - 257,GW,255333,0801014,25.8928725,-80.17032439,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,18,,,459832500
USGS,255334080225301,S  - 422,GW,255334,0802253,25.8931508,-80.3811639,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,40,,,459832500
USGS,255340080224501,G  - 187,GW,255340,0802245,25.8948174,-80.3789416,M,S,NAD27,NAD83,122,12,086,US,  SWNES30 T52S  R40E  T,,, 7.63,U,.01,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19401118,,,,EST,Y,C,YYNNNNNN,,,,222,,S,459800200
USGS,255347080160401,S  - 230,GW,255347,0801604,25.8967615,-80.2675497,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,60,,,459832500
USGS,255350080105801,G  - 894,GW,255351.7,0801057.2,25.89769444,-80.1825556,G,1,NAD83,NAD83,122,12,086,US,NENENWS30 T52S  R42E  T,,, 8.70,L, .1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19590101,,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,,76,,,2080-00200
USGS,255350080154501,S  - 232,GW,255350,0801545,25.8975948,-80.2622718,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,64,,,459832500
USGS,255357080114201,G  - 430,GW,255357,0801142,25.899539,-80.1947696,M,S,NAD27,NAD83,122,12,086,US,      S19 T52S  R42E  S,"NORTH MIAMI, FL",  24000, 4,N,4.3,NAVD88,03090206,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19460301,19460308,,,EST,Y,C,YYNYNYNN,N400BISCYN,112BSCNN,U,97.5,,O,459800200
USGS,255358080114101,G  -3601D,GW,255400.71,0801141.38,25.90019722,-80.19482778,S,H,NAD83,NAD83,122,12,086,US,SWSWSWS19 T52S  R42E  T,,,7.15,L,0.0,NGVD29,03090202,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19950912,19960117,,,EST,Y,C,YYNNNYNNNNNNNNNNNNNN,N400BISCYN,112BSCNN,U,190.0,190.0,D,2080-00200
USGS,255358080114102,G  -3601I,GW,255400.63,0801141.19,25.900175,-80.194775,S,H,NAD83,NAD83,122,12,086,US,,,, 6.62,L,.01,NGVD29,03090202,,,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20151112,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,105,151,S,E2J04
USGS,255358080114103,G  -3601S,GW,255400.68,0801141.26,25.90018889,-80.1947944,S,H,NAD83,NAD83,122,12,086,US,,,, 6.83,L,.01,NGVD29,03090202,,,YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20160926,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,75,80,S,E2J04
USGS,255404080153301,S  - 311,GW,255404,0801533,25.90148356,-80.2589384,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,53.6,,,459832500
USGS,255405080145201,"OPA-LOCKA, FLA",GW,255405,0801452,25.9017613,-80.2475492,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,NNNNNNNN,,,,,,,
USGS,255405080154301,S  -  69,GW,255405,0801543,25.90176133,-80.2617162,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,72,,,459832500
USGS,255406080093701,S  - 273,GW,255406,0800937,25.9020388,-80.1600462,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,18,,,459832500
USGS,255410080110001,S  - 557,GW,255410,0801100,25.90314996,-80.1831026,M,U,NAD27,NAD83,122,12,086,US,      S7  T52S  R42E,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,83.4,,,459832500
USGS,255414080093101,S  - 302,GW,255414,0800931,25.90426096,-80.1583795,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,20,,,459832500
USGS,255415080114401,G -5006D,GW,255414.95,0801143.94,25.90415278,-80.19553889,G,1,NAD83,NAD83,122,12,086,US,,"NORTH MIAMI, FL",  24000, 5.99,X,.16,NAVD88,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20190911,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,205,205,S,SALTFRONT
USGS,255415080114402,G -5006S,GW,255414.95,0801143.94,25.90415278,-80.19553889,G,1,NAD83,NAD83,122,12,086,US,,"NORTH MIAMI, FL",  24000, 5.99,X,.16,NAVD88,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20190911,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,75,205,S,SALTFRONT
USGS,255418080152301,F  -  27,GW,255418,0801523,25.9053723,-80.2561605,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,52.8,,,459832500
USGS,255419080093101,S  - 277,GW,255419,0800931,25.9056498,-80.1583795,M,U,NAD27,NAD83,122,12,086,US,,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,55,,,459832500
USGS,255423080114401,S  - 384,GW,255423,0801144,25.90676097,-80.19532519,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YYNNNNNN,,,,63.5,,,459832500
USGS,255430080111701,S  - 267,GW,255430,0801117,25.9087053,-80.1878249,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,54,,,459832500
USGS,255431080113501,F  - 216,GW,255431,0801135,25.9089831,-80.1928251,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,48.5,,,459832500
USGS,255432080111701,S  - 265,GW,255432,0801117,25.90926086,-80.1878249,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,47,,,459832500
USGS,255433080113501,F  - 215,GW,255433,0801135,25.90953864,-80.1928251,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,55.6,,,459832500
USGS,255437080094901,G  - 893,GW,255437,0800949,25.91064963,-80.1633797,M,U,NAD27,NAD83,122,12,086,US,NESENES20 T52S  R42E  T,,, 9.34,L,.1,NGVD29,03090202,21,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,19590101,,,,EST,Y,C,YYNYNNNN,,,,133,,,459832500
USGS,255438080111701,S  - 264,GW,255438,0801117,25.91092747,-80.1878249,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,49.5,,,459832500
USGS,255443080092801,S  - 299,GW,255443,0800928,25.9123162,-80.1575461,M,U,NAD27,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,21,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,YNNNNNNN,,,,40,,,459832500
USGS,255453080110801,G -3978,GW,255453.08,0801108.00,25.91474444,-80.1855556,S,H,NAD83,NAD83,122,12,086,US,,,, 5.17,L,.01,NGVD29,03090202,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20160203,,,,EST,Y,C,YY   Y,N400BISCYN,112BSCNN,U,270,271,S,
USGS,255506080085502,MIAMI-DADE N3L,GW,255506.45,0800855.23,25.91845833,-80.148675,G,S,NAD83,NAD83,122,12,086,US,      S   T     R,,,,,,,03090202,,F,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,EST,Y,C,,S400FLORDN,120FLRD,,1410,1510,A,2080B8W01
